sales,price,brand,feat,tropicana
15616,1.79,dominicks,0,0
53952,1.79,dominicks,1,0
28288,1.79,dominicks,0,0
3136,2.49,dominicks,0,0
123264,1.24,dominicks,1,0
1024,1.59,dominicks,0,0
44480,1.59,dominicks,1,0
39744,1.29,dominicks,0,0
23232,.99000001,dominicks,0,0
15168,1.59,dominicks,1,0
46976,2.49,dominicks,1,0
13312,2.1900001,dominicks,0,0
58816,1.39,dominicks,1,0
3008,2.1900001,dominicks,0,0
1664,2.1900001,dominicks,0,0
4992,2.1900001,dominicks,0,0
203200,.99000001,dominicks,1,0
19648,2.1900001,dominicks,0,0
9152,2.1900001,dominicks,0,0
67904,1.49,dominicks,1,0
26240,1.49,dominicks,0,0
1472,2.1900001,dominicks,0,0
1984,2.1900001,dominicks,0,0
13248,1.99,dominicks,1,0
70464,1.09,dominicks,1,0
1856,2.1900001,dominicks,0,0
3840,2.1900001,dominicks,0,0
33152,1.59,dominicks,1,0
35776,1.59,dominicks,0,0
9152,1.59,dominicks,0,0
122176,.99000001,dominicks,1,0
2560,2.1900001,dominicks,1,0
4608,2.1900001,dominicks,0,0
2944,2.1900001,dominicks,0,0
6400,2.1900001,dominicks,0,0
39104,1.59,dominicks,1,0
7296,1.59,dominicks,0,0
3776,2.0899999,dominicks,0,0
16384,1.41,dominicks,1,0
21504,1.29,dominicks,0,0
2624,1.89,dominicks,0,0
5568,1.89,dominicks,0,0
12544,1.59,dominicks,0,0
16768,1.89,dominicks,0,0
40128,.99000001,dominicks,0,0
31488,1.49,dominicks,1,0
5504,1.49,dominicks,0,0
13952,1.39,dominicks,0,0
12032,1.39,dominicks,0,0
13312,1.39,dominicks,0,0
23360,1.58,dominicks,1,0
11712,1.58,dominicks,0,0
9408,1.58,dominicks,0,0
32192,1.58,dominicks,1,0
7296,1.58,dominicks,0,0
4608,1.58,dominicks,0,0
2240,1.58,dominicks,0,0
15360,1.58,dominicks,1,0
4864,1.58,dominicks,0,0
7232,1.58,dominicks,0,0
34112,1.58,dominicks,1,0
31168,1.58,dominicks,0,0
22912,1.58,dominicks,1,0
4992,1.58,dominicks,0,0
9216,1.58,dominicks,1,0
7616,1.58,dominicks,0,0
1152,1.58,dominicks,0,0
4800,1.58,dominicks,0,0
21504,1.58,dominicks,0,0
67520,1.58,dominicks,0,0
8960,1.58,dominicks,0,0
3520,1.58,dominicks,0,0
7040,1.58,dominicks,0,0
13504,1.58,dominicks,0,0
70208,1.58,dominicks,1,0
27072,1.58,dominicks,0,0
39808,1.58,dominicks,0,0
15104,1.58,dominicks,0,0
6016,1.58,dominicks,0,0
12352,1.58,dominicks,0,0
64448,1.29,dominicks,1,0
28160,1.29,dominicks,0,0
8576,1.89,dominicks,0,0
7680,1.89,dominicks,0,0
6656,1.99,dominicks,0,0
26944,1.6900001,dominicks,0,0
73152,1.6900001,dominicks,0,0
27200,1.6900001,dominicks,0,0
5440,1.99,dominicks,0,0
2048,1.99,dominicks,0,0
2240,1.99,dominicks,0,0
5632,1.99,dominicks,0,0
7680,1.29,dominicks,0,0
4544,1.99,dominicks,0,0
6848,1.6900001,dominicks,0,0
47744,1.49,dominicks,1,0
6720,1.89,dominicks,1,0
5120,1.99,dominicks,0,0
11584,1.79,dominicks,0,0
1856,1.29,dominicks,0,0
1728,1.99,dominicks,0,0
1856,1.85,dominicks,0,0
2112,1.85,dominicks,0,0
42240,1.49,dominicks,0,0
6400,1.85,dominicks,0,0
11264,3.8699999,tropicana,0,1
4224,3.8699999,tropicana,0,1
7360,3.8699999,tropicana,0,1
7680,3.8699999,tropicana,0,1
6912,3.8699999,tropicana,0,1
8576,3.8699999,tropicana,0,1
7360,3.8699999,tropicana,0,1
8384,3.8699999,tropicana,0,1
5952,3.8699999,tropicana,0,1
6592,3.8699999,tropicana,0,1
7104,3.8699999,tropicana,0,1
10240,3.29,tropicana,0,1
9280,3.29,tropicana,0,1
11328,3.29,tropicana,0,1
7168,3.8699999,tropicana,0,1
13824,3.29,tropicana,1,1
8320,3.29,tropicana,0,1
6272,3.5599999,tropicana,0,1
6464,3.5599999,tropicana,0,1
7040,3.5599999,tropicana,0,1
7808,3.5599999,tropicana,0,1
9280,3.8699999,tropicana,0,1
14464,2.99,tropicana,0,1
11648,2.99,tropicana,0,1
6272,3.5899999,tropicana,0,1
5120,3.5899999,tropicana,0,1
26240,2.3900001,tropicana,0,1
22976,2.5899999,tropicana,0,1
11328,2.5899999,tropicana,0,1
6208,3.5899999,tropicana,0,1
5760,3.5899999,tropicana,0,1
21376,2.49,tropicana,0,1
7040,3.5899999,tropicana,0,1
7104,3.5899999,tropicana,0,1
5696,3.5899999,tropicana,0,1
4992,3.5899999,tropicana,0,1
5504,3.5899999,tropicana,0,1
5696,3.5899999,tropicana,0,1
52736,1.6900001,tropicana,1,1
7040,3.5899999,tropicana,0,1
48576,1.99,tropicana,1,1
13632,3.5899999,tropicana,0,1
50752,1.99,tropicana,1,1
25792,1.99,tropicana,0,1
6656,3.5899999,tropicana,0,1
23424,2.29,tropicana,1,1
6976,3.5899999,tropicana,0,1
6912,3.5899999,tropicana,0,1
21184,1.99,tropicana,0,1
6400,3.5899999,tropicana,0,1
8320,3.5899999,tropicana,0,1
36160,1.99,tropicana,0,1
20672,1.99,tropicana,0,1
6720,3.5899999,tropicana,1,1
13248,2.1900001,tropicana,0,1
5056,3.5899999,tropicana,0,1
6080,3.5899999,tropicana,0,1
46272,1.99,tropicana,1,1
7488,3.5899999,tropicana,0,1
11520,2.49,tropicana,1,1
5824,3.5899999,tropicana,0,1
5888,3.1900001,tropicana,0,1
7616,3.0699999,tropicana,0,1
7168,3.0699999,tropicana,0,1
9728,3.0699999,tropicana,0,1
10240,3.0699999,tropicana,0,1
12224,3.1900001,tropicana,0,1
57472,1.99,tropicana,1,1
10752,3.1900001,tropicana,0,1
7936,3.1900001,tropicana,0,1
7872,3.1900001,tropicana,0,1
10176,3.1900001,tropicana,0,1
16512,2.3900001,tropicana,0,1
20352,2.3900001,tropicana,0,1
13888,2.29,tropicana,0,1
5952,3.1900001,tropicana,0,1
7680,3.1900001,tropicana,0,1
9664,3.1900001,tropicana,0,1
45696,1.99,tropicana,1,1
8384,3.1900001,tropicana,0,1
74816,1.99,tropicana,1,1
54272,1.79,tropicana,0,1
37760,1.79,tropicana,0,1
26176,1.79,tropicana,0,1
12608,3.1900001,tropicana,0,1
33408,2.5,tropicana,1,1
16960,2.5,tropicana,0,1
7424,3.1900001,tropicana,0,1
13952,3.1900001,tropicana,0,1
34560,2.3900001,tropicana,1,1
8640,3.1900001,tropicana,0,1
8448,3.1900001,tropicana,0,1
7552,3.1900001,tropicana,0,1
9472,3.1900001,tropicana,0,1
80000,2.49,tropicana,1,1
47296,2.49,tropicana,0,1
81280,1.99,tropicana,1,1
11904,3.1900001,tropicana,1,1
21248,2.6900001,tropicana,0,1
9472,3.1900001,tropicana,0,1
9664,3.1900001,tropicana,0,1
6080,3.1900001,tropicana,0,1
8320,3.1900001,tropicana,0,1
10240,3.0899999,tropicana,1,1
8000,3.1900001,tropicana,0,1
14592,2.79,tropicana,1,1
13888,3.1900001,tropicana,0,1
33280,2.49,tropicana,1,1
16768,2.49,tropicana,0,1
10496,3.1900001,tropicana,0,1
27264,2.79,tropicana,1,1
12032,3.4100001,tropicana,0,1
5504,1.59,dominicks,1,0
4096,2.6900001,dominicks,0,0
2880,2.6900001,dominicks,0,0
1344,2.6900001,dominicks,0,0
1152,2.6900001,dominicks,0,0
6592,2.6900001,dominicks,0,0
2432,2.0899999,dominicks,1,0
1600,2.0899999,dominicks,0,0
960,2.0899999,dominicks,0,0
896,2.0899999,dominicks,0,0
25088,1.89,dominicks,1,0
15680,1.89,dominicks,0,0
9088,1.89,dominicks,0,0
9728,1.79,dominicks,0,0
31616,1.79,dominicks,1,0
5248,1.79,dominicks,0,0
1728,2.6900001,dominicks,0,0
49920,1.24,dominicks,1,0
1536,1.59,dominicks,0,0
16448,1.59,dominicks,1,0
22528,1.29,dominicks,0,0
22208,.99000001,dominicks,0,0
8896,1.59,dominicks,1,0
23168,2.49,dominicks,1,0
7488,2.6900001,dominicks,0,0
32256,1.39,dominicks,1,0
1024,2.6900001,dominicks,0,0
109760,.99000001,dominicks,1,0
704,2.6900001,dominicks,0,0
5440,2.6900001,dominicks,0,0
35968,1.49,dominicks,1,0
17216,1.49,dominicks,0,0
1920,2.6900001,dominicks,0,0
2816,2.6900001,dominicks,0,0
10304,1.99,dominicks,1,0
51776,1.09,dominicks,1,0
1152,2.6900001,dominicks,0,0
4480,2.6900001,dominicks,0,0
18304,1.59,dominicks,1,0
16128,1.59,dominicks,0,0
5248,1.59,dominicks,0,0
117440,.99000001,dominicks,1,0
704,2.6900001,dominicks,1,0
576,2.6900001,dominicks,0,0
448,2.6900001,dominicks,0,0
2816,2.6900001,dominicks,0,0
26560,1.59,dominicks,1,0
15168,1.59,dominicks,0,0
12096,1.49,dominicks,1,0
11584,1.29,dominicks,0,0
4160,1.99,dominicks,0,0
1728,1.99,dominicks,0,0
20672,1.59,dominicks,1,0
1664,1.99,dominicks,0,0
22976,.99000001,dominicks,0,0
22720,1.49,dominicks,1,0
10368,1.49,dominicks,0,0
17856,1.39,dominicks,0,0
13632,1.39,dominicks,0,0
11904,1.58,dominicks,1,0
6592,1.58,dominicks,0,0
4352,1.58,dominicks,0,0
7040,1.58,dominicks,0,0
3968,1.58,dominicks,0,0
3520,1.58,dominicks,0,0
3584,1.58,dominicks,1,0
4928,1.58,dominicks,0,0
3520,1.58,dominicks,0,0
29184,1.5,dominicks,1,0
235520,.99000001,dominicks,0,0
17600,1.99,dominicks,1,0
3968,1.58,dominicks,0,0
15104,1.58,dominicks,1,0
16704,1.58,dominicks,0,0
3776,1.58,dominicks,0,0
14400,1.58,dominicks,0,0
40832,1.58,dominicks,0,0
9792,1.58,dominicks,0,0
3008,1.58,dominicks,0,0
13440,1.58,dominicks,0,0
7744,1.58,dominicks,0,0
38912,1.58,dominicks,1,0
15296,1.58,dominicks,0,0
26560,1.58,dominicks,0,0
7616,1.58,dominicks,0,0
4736,1.58,dominicks,0,0
6528,1.58,dominicks,0,0
64640,1.29,dominicks,1,0
7872,1.29,dominicks,0,0
9024,1.99,dominicks,0,0
6976,1.99,dominicks,0,0
4928,2.0899999,dominicks,0,0
14912,1.6900001,dominicks,0,0
48448,1.6900001,dominicks,0,0
17216,1.6900001,dominicks,0,0
5184,2.0899999,dominicks,0,0
3072,2.0899999,dominicks,0,0
7296,1.99,dominicks,0,0
7808,1.99,dominicks,0,0
4416,1.29,dominicks,0,0
5248,2.0899999,dominicks,0,0
3136,1.6900001,dominicks,0,0
45312,1.49,dominicks,1,0
9088,1.99,dominicks,1,0
4160,2.0899999,dominicks,0,0
5696,1.89,dominicks,0,0
13120,1.29,dominicks,0,0
1728,2.0899999,dominicks,0,0
2560,2.24,dominicks,0,0
4928,2.24,dominicks,0,0
41408,1.49,dominicks,0,0
8960,2.24,dominicks,0,0
5248,3.1900001,tropicana,0,1
5184,3.1900001,tropicana,0,1
6784,3.1900001,tropicana,0,1
5696,3.1900001,tropicana,0,1
4928,3.1900001,tropicana,0,1
5312,3.1900001,tropicana,0,1
4736,3.1900001,tropicana,0,1
4800,3.1900001,tropicana,0,1
6208,3.1900001,tropicana,0,1
4480,3.1900001,tropicana,0,1
6272,3.1900001,tropicana,0,1
5120,3.1900001,tropicana,0,1
6144,3.1900001,tropicana,0,1
6016,3.1900001,tropicana,0,1
8384,3.1900001,tropicana,0,1
6400,3.1900001,tropicana,0,1
7040,3.1900001,tropicana,1,1
6080,3.1900001,tropicana,0,1
4288,3.04,tropicana,0,1
5952,3.04,tropicana,0,1
8320,3.04,tropicana,0,1
6016,3.04,tropicana,0,1
7808,3.1900001,tropicana,0,1
9664,2.99,tropicana,0,1
10304,2.99,tropicana,0,1
6784,2.99,tropicana,0,1
6784,2.99,tropicana,0,1
15104,2.3900001,tropicana,0,1
9856,2.3900001,tropicana,0,1
9024,2.99,tropicana,0,1
13760,2.5899999,tropicana,0,1
8832,2.5899999,tropicana,0,1
5568,2.99,tropicana,0,1
6592,2.99,tropicana,0,1
11008,2.49,tropicana,0,1
5376,2.99,tropicana,0,1
7232,2.99,tropicana,0,1
5376,2.99,tropicana,0,1
49920,1.49,tropicana,1,1
7872,2.99,tropicana,0,1
20736,1.99,tropicana,1,1
9600,2.99,tropicana,0,1
22080,1.99,tropicana,1,1
12288,1.99,tropicana,0,1
7104,2.99,tropicana,0,1
11200,2.29,tropicana,1,1
5760,2.99,tropicana,0,1
7232,2.99,tropicana,0,1
25472,1.99,tropicana,0,1
12864,1.99,tropicana,0,1
5696,2.99,tropicana,0,1
16704,2.99,tropicana,0,1
27136,1.99,tropicana,0,1
14720,1.99,tropicana,0,1
3456,1.99,tropicana,0,1
11200,2.99,tropicana,1,1
14784,2.1900001,tropicana,0,1
8896,2.1900001,tropicana,0,1
5568,2.99,tropicana,0,1
5696,2.99,tropicana,0,1
5952,2.99,tropicana,0,1
24192,1.99,tropicana,1,1
6912,2.99,tropicana,0,1
9728,2.49,tropicana,1,1
8256,2.99,tropicana,0,1
4352,2.99,tropicana,0,1
6464,2.9400001,tropicana,0,1
5568,2.9400001,tropicana,0,1
5696,2.9400001,tropicana,0,1
5504,2.9400001,tropicana,0,1
8128,2.9400001,tropicana,0,1
5952,2.99,tropicana,0,1
27584,1.99,tropicana,1,1
7168,2.99,tropicana,0,1
8384,2.99,tropicana,0,1
7936,2.99,tropicana,0,1
9472,2.99,tropicana,0,1
13312,2.3900001,tropicana,0,1
10240,2.3900001,tropicana,0,1
9024,2.29,tropicana,0,1
7744,2.29,tropicana,0,1
6656,2.8900001,tropicana,0,1
6464,2.8900001,tropicana,0,1
6720,2.8900001,tropicana,0,1
33216,1.99,tropicana,1,1
23360,1.79,tropicana,0,1
16384,1.79,tropicana,0,1
13312,2.8900001,tropicana,0,1
17856,2.5,tropicana,1,1
14912,2.5,tropicana,0,1
7808,2.8900001,tropicana,0,1
7424,2.8900001,tropicana,0,1
14464,2.1600001,tropicana,1,1
5696,2.8900001,tropicana,0,1
6720,2.8900001,tropicana,0,1
6080,2.8900001,tropicana,0,1
8576,2.8900001,tropicana,0,1
49728,2.49,tropicana,1,1
14848,2.49,tropicana,0,1
32192,1.99,tropicana,1,1
6400,2.8900001,tropicana,1,1
8448,2.6900001,tropicana,0,1
4160,2.8900001,tropicana,0,1
3904,2.8900001,tropicana,0,1
5312,2.8900001,tropicana,0,1
6784,2.8900001,tropicana,0,1
8832,2.79,tropicana,1,1
5248,2.8900001,tropicana,0,1
8064,2.79,tropicana,1,1
7936,2.8900001,tropicana,0,1
9408,2.49,tropicana,1,1
9344,2.49,tropicana,0,1
5312,2.8900001,tropicana,0,1
6400,2.8599999,tropicana,1,1
5696,2.8199999,tropicana,0,1
17536,1.59,dominicks,1,0
6016,2.29,dominicks,0,0
6080,2.29,dominicks,0,0
6592,2.29,dominicks,0,0
2752,2.29,dominicks,0,0
5184,2.29,dominicks,0,0
6976,2.29,dominicks,0,0
8448,2.0899999,dominicks,1,0
5504,2.0899999,dominicks,0,0
4224,2.0899999,dominicks,0,0
4224,2.0899999,dominicks,0,0
22976,1.89,dominicks,1,0
11520,1.89,dominicks,0,0
13760,1.89,dominicks,0,0
11392,1.79,dominicks,0,0
32832,1.79,dominicks,1,0
16512,1.79,dominicks,0,0
3136,2.29,dominicks,0,0
79680,1.14,dominicks,1,0
3520,1.59,dominicks,0,0
20288,1.59,dominicks,1,0
19776,1.29,dominicks,0,0
36864,.99000001,dominicks,0,0
16256,1.59,dominicks,1,0
44416,2.29,dominicks,1,0
12736,1.89,dominicks,0,0
38912,1.39,dominicks,1,0
9984,1.89,dominicks,0,0
5952,1.89,dominicks,0,0
7104,1.89,dominicks,0,0
96832,.99000001,dominicks,1,0
5632,1.89,dominicks,0,0
7296,1.89,dominicks,0,0
24512,1.49,dominicks,1,0
14144,1.49,dominicks,0,0
5056,1.89,dominicks,0,0
6464,1.89,dominicks,1,0
58432,.94,dominicks,1,0
10688,1.59,dominicks,1,0
7744,1.59,dominicks,0,0
6976,1.59,dominicks,0,0
63872,.99000001,dominicks,1,0
5888,1.89,dominicks,1,0
6080,1.89,dominicks,0,0
2880,1.89,dominicks,0,0
7168,1.89,dominicks,0,0
31424,1.59,dominicks,1,0
8320,1.59,dominicks,0,0
6528,1.6900001,dominicks,0,0
10944,1.26,dominicks,1,0
14464,1.29,dominicks,0,0
3968,1.6900001,dominicks,0,0
4992,1.6900001,dominicks,0,0
17216,1.59,dominicks,1,0
11776,1.59,dominicks,0,0
14400,1.6900001,dominicks,0,0
11072,.99000001,dominicks,1,0
4160,.99000001,dominicks,0,0
17664,1.49,dominicks,1,0
4416,1.49,dominicks,0,0
7168,1.39,dominicks,0,0
7808,1.39,dominicks,0,0
12288,1.39,dominicks,0,0
13760,1.58,dominicks,1,0
15104,1.58,dominicks,0,0
13120,1.58,dominicks,0,0
23040,1.58,dominicks,1,0
6912,1.58,dominicks,0,0
7936,1.58,dominicks,0,0
4416,1.58,dominicks,0,0
10624,1.58,dominicks,1,0
9792,1.58,dominicks,0,0
8384,1.58,dominicks,0,0
19712,1.58,dominicks,1,0
15424,1.58,dominicks,0,0
14400,1.58,dominicks,1,0
12736,1.58,dominicks,0,0
10304,1.58,dominicks,1,0
11648,1.58,dominicks,0,0
3776,1.58,dominicks,0,0
8192,1.58,dominicks,0,0
12928,1.58,dominicks,0,0
31296,1.58,dominicks,0,0
3072,1.58,dominicks,0,0
8576,1.58,dominicks,0,0
12480,1.58,dominicks,0,0
19136,1.58,dominicks,0,0
5440,1.58,dominicks,0,0
7808,1.58,dominicks,0,0
7424,1.58,dominicks,0,0
32768,1.29,dominicks,1,0
6912,1.29,dominicks,0,0
8512,1.6900001,dominicks,0,0
9536,1.6900001,dominicks,0,0
8448,1.79,dominicks,0,0
6912,1.6900001,dominicks,0,0
33024,1.6900001,dominicks,0,0
21952,1.6900001,dominicks,0,0
9600,1.79,dominicks,0,0
6720,1.79,dominicks,0,0
6976,1.79,dominicks,0,0
7040,1.79,dominicks,0,0
4928,1.29,dominicks,0,0
5632,1.79,dominicks,0,0
6912,1.6900001,dominicks,0,0
31808,1.49,dominicks,1,0
7296,1.6900001,dominicks,1,0
7424,1.79,dominicks,0,0
14464,1.59,dominicks,0,0
9728,1.29,dominicks,0,0
2688,1.79,dominicks,0,0
4864,1.66,dominicks,0,0
6400,1.66,dominicks,0,0
17472,1.49,dominicks,0,0
8256,1.66,dominicks,0,0
3264,3.8699999,tropicana,0,1
2944,3.8699999,tropicana,0,1
3584,3.8699999,tropicana,0,1
4160,3.8699999,tropicana,0,1
3200,3.8699999,tropicana,0,1
3520,3.8699999,tropicana,0,1
5184,3.8699999,tropicana,0,1
3648,3.8699999,tropicana,0,1
3008,3.8699999,tropicana,0,1
3520,3.8699999,tropicana,0,1
5632,3.29,tropicana,0,1
4672,3.29,tropicana,0,1
5440,3.29,tropicana,0,1
4224,3.8699999,tropicana,0,1
6272,3.29,tropicana,1,1
4992,3.29,tropicana,0,1
3008,3.5599999,tropicana,0,1
2624,3.5599999,tropicana,0,1
2944,3.5599999,tropicana,0,1
3648,3.5599999,tropicana,0,1
5568,3.8699999,tropicana,0,1
5440,2.99,tropicana,0,1
6592,2.99,tropicana,0,1
3584,3.5899999,tropicana,0,1
3264,3.5899999,tropicana,0,1
12480,2.3900001,tropicana,0,1
7104,2.3900001,tropicana,0,1
5568,3.5899999,tropicana,0,1
11520,2.5899999,tropicana,0,1
5504,2.5899999,tropicana,0,1
2880,3.5899999,tropicana,0,1
3584,3.5899999,tropicana,0,1
13888,2.49,tropicana,0,1
4992,3.5899999,tropicana,0,1
3840,3.5899999,tropicana,0,1
2880,3.5899999,tropicana,0,1
3904,3.5899999,tropicana,0,1
4160,3.5899999,tropicana,0,1
1664,3.5899999,tropicana,0,1
62912,1.6900001,tropicana,1,1
9920,3.5899999,tropicana,0,1
32512,1.99,tropicana,1,1
7424,3.5899999,tropicana,0,1
37248,1.99,tropicana,1,1
18752,1.99,tropicana,0,1
3200,3.5899999,tropicana,0,1
14848,2.29,tropicana,1,1
4032,3.5899999,tropicana,0,1
3392,3.5899999,tropicana,0,1
40128,1.99,tropicana,0,1
16960,1.99,tropicana,0,1
4160,3.5899999,tropicana,0,1
9472,3.5899999,tropicana,0,1
32320,1.99,tropicana,0,1
24192,1.99,tropicana,0,1
7808,1.99,tropicana,0,1
7040,3.5899999,tropicana,1,1
16960,2.1900001,tropicana,0,1
6336,2.1900001,tropicana,0,1
3520,3.5899999,tropicana,0,1
3840,3.5899999,tropicana,0,1
6080,3.5899999,tropicana,0,1
32384,1.99,tropicana,1,1
5568,3.5899999,tropicana,0,1
4608,2.49,tropicana,1,1
2688,3.5899999,tropicana,0,1
1920,3.0699999,tropicana,0,1
2240,3.0699999,tropicana,0,1
2688,3.0699999,tropicana,0,1
2816,3.0699999,tropicana,0,1
3520,3.0699999,tropicana,0,1
3200,3.1900001,tropicana,0,1
21696,1.99,tropicana,1,1
4224,3.1900001,tropicana,0,1
2752,3.1900001,tropicana,0,1
2880,3.1900001,tropicana,0,1
3712,3.1900001,tropicana,0,1
8256,2.3900001,tropicana,0,1
8128,2.3900001,tropicana,0,1
5696,2.29,tropicana,0,1
4800,2.29,tropicana,0,1
1856,3.1900001,tropicana,0,1
1984,3.1900001,tropicana,0,1
4096,3.1900001,tropicana,0,1
19008,1.99,tropicana,1,1
2560,3.1900001,tropicana,0,1
38592,1.99,tropicana,1,1
3904,1.79,tropicana,0,1
34880,1.79,tropicana,0,1
13696,1.79,tropicana,0,1
13632,3.1900001,tropicana,0,1
17152,2.5,tropicana,1,1
4672,3.1900001,tropicana,0,1
5568,3.1900001,tropicana,0,1
16832,2.3900001,tropicana,1,1
5312,3.1900001,tropicana,0,1
4672,3.1900001,tropicana,0,1
3584,3.1900001,tropicana,0,1
5120,3.1900001,tropicana,0,1
87552,2.49,tropicana,1,1
23744,2.49,tropicana,0,1
91520,1.99,tropicana,1,1
10304,2.6900001,tropicana,0,1
3008,3.1900001,tropicana,0,1
6400,3.1900001,tropicana,0,1
3136,3.1900001,tropicana,0,1
4032,3.1900001,tropicana,0,1
5824,3.0899999,tropicana,1,1
3904,3.1900001,tropicana,0,1
9536,2.79,tropicana,1,1
6528,3.1900001,tropicana,0,1
29440,2.49,tropicana,1,1
6784,2.49,tropicana,0,1
6336,3.1900001,tropicana,0,1
12096,2.79,tropicana,1,1
4160,3.1900001,tropicana,0,1
1536,2.6900001,dominicks,0,0
1280,2.6900001,dominicks,0,0
3648,2.6900001,dominicks,0,0
1344,2.6900001,dominicks,0,0
1984,2.6900001,dominicks,0,0
4672,2.0899999,dominicks,1,0
1344,2.0899999,dominicks,0,0
2560,2.0899999,dominicks,0,0
768,2.0899999,dominicks,0,0
25792,1.89,dominicks,1,0
12352,1.89,dominicks,0,0
9280,1.89,dominicks,0,0
6464,1.79,dominicks,0,0
24576,1.79,dominicks,1,0
13184,1.79,dominicks,0,0
768,2.6900001,dominicks,0,0
52672,1.24,dominicks,1,0
896,1.59,dominicks,0,0
31424,1.59,dominicks,1,0
28928,1.29,dominicks,0,0
9920,.99000001,dominicks,0,0
11264,1.59,dominicks,1,0
41344,2.49,dominicks,1,0
7424,2.6900001,dominicks,0,0
31936,1.39,dominicks,1,0
3328,2.6900001,dominicks,0,0
18176,2.6900001,dominicks,0,0
832,2.6900001,dominicks,0,0
103936,.99000001,dominicks,1,0
1024,2.6900001,dominicks,0,0
6144,2.6900001,dominicks,0,0
40832,1.49,dominicks,1,0
14080,1.49,dominicks,0,0
3840,2.6900001,dominicks,0,0
2368,2.6900001,dominicks,0,0
14144,1.99,dominicks,1,0
70464,1.09,dominicks,1,0
768,2.6900001,dominicks,0,0
1792,2.6900001,dominicks,0,0
12800,1.59,dominicks,1,0
17472,1.59,dominicks,0,0
4864,1.59,dominicks,0,0
139968,.99000001,dominicks,1,0
704,2.6900001,dominicks,1,0
1280,2.6900001,dominicks,0,0
1536,2.6900001,dominicks,0,0
4992,2.6900001,dominicks,0,0
40000,1.59,dominicks,1,0
25088,1.59,dominicks,0,0
14080,2.6900001,dominicks,0,0
15232,1.49,dominicks,1,0
16000,1.29,dominicks,0,0
1600,1.99,dominicks,0,0
3648,1.99,dominicks,0,0
24192,1.59,dominicks,1,0
11072,1.59,dominicks,0,0
6272,1.99,dominicks,0,0
80064,.99000001,dominicks,1,0
20928,.99000001,dominicks,0,0
30976,1.49,dominicks,1,0
5184,1.49,dominicks,0,0
26368,1.39,dominicks,0,0
32000,1.39,dominicks,0,0
21440,1.39,dominicks,0,0
23680,1.58,dominicks,1,0
9536,1.58,dominicks,0,0
26432,1.58,dominicks,1,0
6400,1.58,dominicks,0,0
4096,1.58,dominicks,0,0
1472,1.58,dominicks,0,0
10752,1.58,dominicks,1,0
5760,1.58,dominicks,0,0
896,1.58,dominicks,0,0
5888,1.58,dominicks,1,0
17536,1.58,dominicks,0,0
18368,1.58,dominicks,1,0
13440,1.58,dominicks,0,0
12928,1.58,dominicks,1,0
8896,1.58,dominicks,0,0
6592,1.58,dominicks,0,0
5056,1.58,dominicks,0,0
14848,1.58,dominicks,0,0
44608,1.58,dominicks,0,0
20864,1.58,dominicks,0,0
3520,1.58,dominicks,0,0
16640,1.58,dominicks,0,0
8256,1.58,dominicks,0,0
61568,1.58,dominicks,1,0
10624,1.58,dominicks,0,0
33856,1.58,dominicks,0,0
5440,1.58,dominicks,0,0
2624,1.58,dominicks,0,0
76480,1.29,dominicks,1,0
15360,1.29,dominicks,0,0
12608,1.99,dominicks,0,0
10240,1.99,dominicks,0,0
2176,2.0899999,dominicks,0,0
18240,1.6900001,dominicks,0,0
67904,1.6900001,dominicks,0,0
30848,1.6900001,dominicks,0,0
19776,2.0899999,dominicks,0,0
4608,2.0899999,dominicks,0,0
6912,1.99,dominicks,0,0
17600,1.29,dominicks,0,0
12096,2.0899999,dominicks,0,0
8384,1.6900001,dominicks,0,0
65024,1.49,dominicks,1,0
7488,1.99,dominicks,1,0
10688,2.0899999,dominicks,0,0
20096,1.89,dominicks,0,0
14208,1.29,dominicks,0,0
3776,2.0899999,dominicks,0,0
3392,2.0899999,dominicks,0,0
9344,2.0899999,dominicks,0,0
67648,1.49,dominicks,0,0
7424,2.0899999,dominicks,0,0
2688,3.6600001,tropicana,0,1
1344,3.6600001,tropicana,0,1
2048,3.6600001,tropicana,0,1
2048,3.6600001,tropicana,0,1
1088,3.6600001,tropicana,0,1
1536,3.6600001,tropicana,0,1
1216,3.6600001,tropicana,0,1
1280,3.6600001,tropicana,0,1
2112,3.6600001,tropicana,0,1
1472,3.6600001,tropicana,0,1
1728,3.6600001,tropicana,0,1
1472,3.6600001,tropicana,0,1
1536,3.29,tropicana,0,1
1920,3.29,tropicana,0,1
2368,3.29,tropicana,0,1
1792,3.6600001,tropicana,0,1
5056,2.99,tropicana,1,1
3072,2.99,tropicana,0,1
3328,2.99,tropicana,0,1
1472,3.6600001,tropicana,0,1
896,3.6600001,tropicana,0,1
1408,3.6600001,tropicana,0,1
2624,3.6600001,tropicana,0,1
3008,2.99,tropicana,0,1
3264,2.99,tropicana,0,1
1600,3.3900001,tropicana,0,1
1088,3.3900001,tropicana,0,1
6272,2.3900001,tropicana,0,1
3264,2.3900001,tropicana,0,1
2240,3.1900001,tropicana,0,1
6336,2.5899999,tropicana,0,1
1728,2.5899999,tropicana,0,1
1216,3.1900001,tropicana,0,1
1408,3.1900001,tropicana,0,1
6528,2.49,tropicana,0,1
2816,3.1900001,tropicana,0,1
1792,3.1900001,tropicana,0,1
1984,3.1900001,tropicana,0,1
1216,3.1900001,tropicana,0,1
