expgroup,anonid,week,quitjob
1,18021,21,0
1,18021,22,0
1,18021,23,0
1,18021,24,0
1,18021,25,0
1,18021,26,0
1,18021,27,0
1,18021,28,0
1,18021,29,0
1,18021,30,0
1,18021,31,0
1,18021,32,0
1,18021,33,0
1,18021,34,0
1,18021,35,0
1,18021,36,0
1,18021,37,0
0,18023,0,0
0,18023,1,0
0,18023,2,0
0,18023,3,0
0,18023,4,0
0,18023,5,0
0,18023,6,0
0,18023,7,0
0,18023,8,0
0,18023,9,0
0,18023,10,0
0,18023,11,0
0,18023,12,0
0,18023,13,0
0,18023,14,0
0,18023,15,0
0,18023,16,0
0,18023,17,0
0,18023,18,0
0,18023,19,0
0,18023,20,0
0,18023,21,0
0,18023,22,0
0,18023,23,0
0,18023,24,0
0,18023,25,0
0,18023,26,0
0,18023,27,0
0,18023,28,0
0,18023,29,0
0,18023,30,0
0,18023,31,0
0,18023,32,0
0,18023,33,0
0,18023,34,0
0,18023,35,0
0,18023,36,0
0,18023,37,0
1,18026,0,0
1,18026,1,0
1,18026,2,0
1,18026,3,0
1,18026,4,0
1,18026,5,1
1,18026,6,1
1,18026,7,1
1,18026,8,1
1,18026,9,1
1,18026,10,1
1,18026,11,1
1,18026,12,1
1,18026,13,1
1,18026,14,1
1,18026,15,1
1,18026,16,1
1,18026,17,1
1,18026,18,1
1,18026,19,1
1,18026,20,1
1,18026,21,1
1,18026,22,1
1,18026,23,1
1,18026,24,1
1,18026,25,1
1,18026,26,1
1,18026,27,1
1,18026,28,1
1,18026,29,1
1,18026,30,1
1,18026,31,1
1,18026,32,1
1,18026,33,1
1,18026,34,1
1,18026,35,1
1,18026,36,1
1,18026,37,1
1,18035,0,0
1,18035,1,0
1,18035,2,0
1,18035,3,0
1,18035,4,0
1,18035,5,0
1,18035,6,0
1,18035,7,0
1,18035,8,0
1,18035,9,0
1,18035,10,0
1,18035,11,0
1,18035,12,0
1,18035,13,0
1,18035,14,0
1,18035,15,0
1,18035,16,0
1,18035,17,0
1,18035,18,0
1,18035,19,0
1,18035,20,0
1,18035,21,0
1,18035,22,0
1,18035,23,0
1,18035,24,0
1,18035,25,0
1,18035,26,0
1,18035,27,0
1,18035,28,0
1,18035,29,0
1,18035,30,0
1,18035,31,0
1,18035,32,0
1,18035,33,0
1,18035,34,0
1,18035,35,0
1,18035,36,0
1,18035,37,0
0,18037,0,0
0,18037,1,0
0,18037,2,0
0,18037,3,0
0,18037,4,0
0,18037,5,0
0,18037,6,0
0,18037,7,0
0,18037,8,0
0,18037,9,0
0,18037,10,0
0,18037,11,0
0,18037,12,0
0,18037,13,0
0,18037,14,0
0,18037,15,0
0,18037,16,0
0,18037,17,0
0,18037,18,0
0,18037,19,0
0,18037,20,0
0,18037,21,0
0,18037,22,0
0,18037,23,0
0,18037,24,0
0,18037,25,0
0,18037,26,0
0,18037,27,0
0,18037,28,1
0,18037,29,1
0,18037,30,1
0,18037,31,1
0,18037,32,1
0,18037,33,1
0,18037,34,1
0,18037,35,1
0,18037,36,1
0,18037,37,1
1,18145,0,0
1,18145,1,0
1,18145,2,0
1,18145,3,0
1,18145,4,0
1,18145,5,0
1,18145,6,0
1,18145,7,0
1,18145,8,0
1,18145,9,0
1,18145,10,0
1,18145,11,0
1,18145,12,0
1,18145,13,0
1,18145,14,0
1,18145,15,0
1,18145,16,0
1,18145,17,0
1,18145,18,0
1,18145,19,0
1,18145,20,0
1,18145,21,0
1,18145,22,0
1,18145,23,0
1,18145,24,0
1,18145,25,0
1,18145,26,0
1,18145,27,0
1,18145,28,0
1,18145,29,0
1,18145,30,0
1,18145,31,0
1,18145,32,0
1,18145,33,0
1,18145,34,0
1,18145,35,0
1,18145,36,0
1,18145,37,0
0,18276,0,0
0,18276,1,0
0,18276,2,0
0,18276,3,0
0,18276,4,0
0,18276,5,0
0,18276,6,0
0,18276,7,0
0,18276,8,0
0,18276,9,0
0,18276,10,0
0,18276,11,0
0,18276,12,0
0,18276,13,0
0,18276,14,0
0,18276,15,0
0,18276,16,0
0,18276,17,0
0,18276,18,1
0,18276,19,1
0,18276,20,1
0,18276,21,1
0,18276,22,1
0,18276,23,1
0,18276,24,1
0,18276,25,1
0,18276,26,1
0,18276,27,1
0,18276,28,1
0,18276,29,1
0,18276,30,1
0,18276,31,1
0,18276,32,1
0,18276,33,1
0,18276,34,1
0,18276,35,1
0,18276,36,1
0,18276,37,1
1,18283,0,0
1,18283,1,0
1,18283,2,0
1,18283,3,0
1,18283,4,0
1,18283,5,0
1,18283,6,0
1,18283,7,0
1,18283,8,0
1,18283,9,0
1,18283,10,0
1,18283,11,0
1,18283,12,0
1,18283,13,0
1,18283,14,0
1,18283,15,0
1,18283,16,0
1,18283,17,0
1,18283,18,0
1,18283,19,0
1,18283,20,0
1,18283,21,0
1,18283,22,0
1,18283,23,0
1,18283,24,0
1,18283,25,0
1,18283,26,0
1,18283,27,0
1,18283,28,0
1,18283,29,0
1,18283,30,0
1,18283,31,0
1,18283,32,0
1,18283,33,0
1,18283,34,0
1,18283,35,0
1,18283,36,0
1,18283,37,0
1,18290,0,0
1,18290,1,0
1,18290,2,0
1,18290,3,0
1,18290,4,0
1,18290,5,0
1,18290,6,0
1,18290,7,0
1,18290,8,0
1,18290,9,0
1,18290,10,0
1,18290,11,0
1,18290,12,0
1,18290,13,0
1,18290,14,0
1,18290,15,0
1,18290,16,0
1,18290,17,0
1,18290,18,0
1,18290,19,0
1,18290,20,0
1,18290,21,0
1,18290,22,0
1,18290,23,0
1,18290,24,0
1,18290,25,0
1,18290,26,0
1,18290,27,0
1,18290,28,0
1,18290,29,0
1,18290,30,0
1,18290,31,0
1,18290,32,0
1,18290,33,0
1,18290,34,0
1,18290,35,0
1,18290,36,0
1,18290,37,0
1,18356,0,0
1,18356,1,0
1,18356,2,0
1,18356,3,0
1,18356,4,0
1,18356,5,0
1,18356,6,0
1,18356,7,0
1,18356,8,0
1,18356,9,0
1,18356,10,0
1,18356,11,0
1,18356,12,0
1,18356,13,0
1,18356,14,0
1,18356,15,0
1,18356,16,0
1,18356,17,0
1,18356,18,0
1,18356,19,0
1,18356,20,0
1,18356,21,0
1,18356,22,0
1,18356,23,0
1,18356,24,0
1,18356,25,0
1,18356,26,0
1,18356,27,0
1,18356,28,0
1,18356,29,0
1,18356,30,0
1,18356,31,0
1,18356,32,0
1,18356,33,0
1,18356,34,0
1,18356,35,0
1,18356,36,0
1,18356,37,0
0,18421,0,0
0,18421,1,0
0,18421,2,1
0,18421,3,1
0,18421,4,1
0,18421,5,1
0,18421,6,1
0,18421,7,1
0,18421,8,1
0,18421,9,1
0,18421,10,1
0,18421,11,1
0,18421,12,1
0,18421,13,1
0,18421,14,1
0,18421,15,1
0,18421,16,1
0,18421,17,1
0,18421,18,1
0,18421,19,1
0,18421,20,1
0,18421,21,1
0,18421,22,1
0,18421,23,1
0,18421,24,1
0,18421,25,1
0,18421,26,1
0,18421,27,1
0,18421,28,1
0,18421,29,1
0,18421,30,1
0,18421,31,1
0,18421,32,1
0,18421,33,1
0,18421,34,1
0,18421,35,1
0,18421,36,1
0,18421,37,1
0,18431,0,0
0,18431,1,0
0,18431,2,0
0,18431,3,0
0,18431,4,0
0,18431,5,0
0,18431,6,0
0,18431,7,0
0,18431,8,0
0,18431,9,0
0,18431,10,0
0,18431,11,0
0,18431,12,0
0,18431,13,0
0,18431,14,0
0,18431,15,0
0,18431,16,0
0,18431,17,0
0,18431,18,0
0,18431,19,0
0,18431,20,0
0,18431,21,0
0,18431,22,0
0,18431,23,0
0,18431,24,0
0,18431,25,0
0,18431,26,0
0,18431,27,0
0,18431,28,0
0,18431,29,0
0,18431,30,0
0,18431,31,0
0,18431,32,0
0,18431,33,0
0,18431,34,0
0,18431,35,0
0,18431,36,0
0,18431,37,1
1,18439,0,0
1,18439,1,0
1,18439,2,0
1,18439,3,0
1,18439,4,0
1,18439,5,0
1,18439,6,0
1,18439,7,0
1,18439,8,0
1,18439,9,0
1,18439,10,0
1,18439,11,0
1,18439,12,0
1,18439,13,0
1,18439,14,0
1,18439,15,0
1,18439,16,0
1,18439,17,0
1,18439,18,0
1,18439,19,0
1,18439,20,0
1,18439,21,0
1,18439,22,0
1,18439,23,0
1,18439,24,0
1,18439,25,0
1,18439,26,0
1,18439,27,0
1,18439,28,0
1,18439,29,0
1,18439,30,0
1,18439,31,0
1,18439,32,0
1,18439,33,0
1,18439,34,0
1,18439,35,0
1,18439,36,0
1,18439,37,0
1,18449,0,0
1,18449,1,0
1,18449,2,0
1,18449,3,0
1,18449,4,0
1,18449,5,0
1,18449,6,0
1,18449,7,0
1,18449,8,0
1,18449,9,0
1,18449,10,0
1,18449,11,0
1,18449,12,0
1,18449,13,0
1,18449,14,0
1,18449,15,0
1,18449,16,0
1,18449,17,0
1,18449,18,0
1,18449,19,0
1,18449,20,0
1,18449,21,0
1,18449,22,0
1,18449,23,0
1,18449,24,0
1,18449,25,0
1,18449,26,0
1,18449,27,0
1,18449,28,0
1,18449,29,0
1,18449,30,0
1,18449,31,0
1,18449,32,0
1,18449,33,0
1,18449,34,0
1,18449,35,0
1,18449,36,0
1,18449,37,0
1,18548,0,0
1,18548,1,0
1,18548,2,0
1,18548,3,0
1,18548,4,0
1,18548,5,0
1,18548,6,0
1,18548,7,0
1,18548,8,0
1,18548,9,0
1,18548,10,0
1,18548,11,0
1,18548,12,0
1,18548,13,0
1,18548,14,0
1,18548,15,0
1,18548,16,0
1,18548,17,0
1,18548,18,0
1,18548,19,0
1,18548,20,0
1,18548,21,0
1,18548,22,0
1,18548,23,0
1,18548,24,0
1,18548,25,0
1,18548,26,0
1,18548,27,0
1,18548,28,0
1,18548,29,0
1,18548,30,0
1,18548,31,0
1,18548,32,0
1,18548,33,0
1,18548,34,0
1,18548,35,0
1,18548,36,0
1,18548,37,0
0,18572,0,0
0,18572,1,0
0,18572,2,0
0,18572,3,0
0,18572,4,0
0,18572,5,0
0,18572,6,0
0,18572,7,0
0,18572,8,0
0,18572,9,0
0,18572,10,0
0,18572,11,0
0,18572,12,0
0,18572,13,0
0,18572,14,0
0,18572,15,0
0,18572,16,0
0,18572,17,0
0,18572,18,0
0,18572,19,0
0,18572,20,0
0,18572,21,0
0,18572,22,0
0,18572,23,0
0,18572,24,0
0,18572,25,0
0,18572,26,0
0,18572,27,0
0,18572,28,0
0,18572,29,0
0,18572,30,0
0,18572,31,0
0,18572,32,0
0,18572,33,0
0,18572,34,0
0,18572,35,0
0,18572,36,0
0,18572,37,0
0,18582,0,0
0,18582,1,0
0,18582,2,0
0,18582,3,0
0,18582,4,0
0,18582,5,0
0,18582,6,0
0,18582,7,0
0,18582,8,0
0,18582,9,0
0,18582,10,0
0,18582,11,0
0,18582,12,0
0,18582,13,0
0,18582,14,0
0,18582,15,0
0,18582,16,0
0,18582,17,0
0,18582,18,0
0,18582,19,0
0,18582,20,0
0,18582,21,0
0,18582,22,0
0,18582,23,0
0,18582,24,0
0,18582,25,0
0,18582,26,0
0,18582,27,0
0,18582,28,0
0,18582,29,0
0,18582,30,0
0,18582,31,0
0,18582,32,0
0,18582,33,0
0,18582,34,0
0,18582,35,0
0,18582,36,0
0,18582,37,0
0,18729,0,0
0,18729,1,0
0,18729,2,0
0,18729,3,0
0,18729,4,0
0,18729,5,0
0,18729,6,0
0,18729,7,0
0,18729,8,0
0,18729,9,0
0,18729,10,0
0,18729,11,0
0,18729,12,0
0,18729,13,0
0,18729,14,0
0,18729,15,0
0,18729,16,0
0,18729,17,0
0,18729,18,0
0,18729,19,0
0,18729,20,0
0,18729,21,0
0,18729,22,0
0,18729,23,0
0,18729,24,0
0,18729,25,0
0,18729,26,0
0,18729,27,0
0,18729,28,0
0,18729,29,0
0,18729,30,0
0,18729,31,0
0,18729,32,0
0,18729,33,0
0,18729,34,0
0,18729,35,0
0,18729,36,0
0,18729,37,0
0,18733,0,0
0,18733,1,0
0,18733,2,0
0,18733,3,0
0,18733,4,0
0,18733,5,0
0,18733,6,0
0,18733,7,0
0,18733,8,0
0,18733,9,0
0,18733,10,0
0,18733,11,0
0,18733,12,0
0,18733,13,0
0,18733,14,0
0,18733,15,0
0,18733,16,0
0,18733,17,0
0,18733,18,0
0,18733,19,0
0,18733,20,0
0,18733,21,0
0,18733,22,0
0,18733,23,0
0,18733,24,0
0,18733,25,0
0,18733,26,0
0,18733,27,0
0,18733,28,0
0,18733,29,0
0,18733,30,0
0,18733,31,0
0,18733,32,0
0,18733,33,0
0,18733,34,0
0,18733,35,0
0,18733,36,0
0,18733,37,0
0,18739,0,0
0,18739,1,0
0,18739,2,0
0,18739,3,0
0,18739,4,0
0,18739,5,0
0,18739,6,0
0,18739,7,0
0,18739,8,0
0,18739,9,0
0,18739,10,1
0,18739,11,1
0,18739,12,1
0,18739,13,1
0,18739,14,1
0,18739,15,1
0,18739,16,1
0,18739,17,1
0,18739,18,1
0,18739,19,1
0,18739,20,1
0,18739,21,1
0,18739,22,1
0,18739,23,1
0,18739,24,1
0,18739,25,1
0,18739,26,1
0,18739,27,1
0,18739,28,1
0,18739,29,1
0,18739,30,1
0,18739,31,1
0,18739,32,1
0,18739,33,1
0,18739,34,1
0,18739,35,1
0,18739,36,1
0,18739,37,1
0,18745,0,0
0,18745,1,0
0,18745,2,0
0,18745,3,0
0,18745,4,0
0,18745,5,0
0,18745,6,0
0,18745,7,0
0,18745,8,0
0,18745,9,0
0,18745,10,0
0,18745,11,0
0,18745,12,0
0,18745,13,0
0,18745,14,0
0,18745,15,0
0,18745,16,0
0,18745,17,0
0,18745,18,0
0,18745,19,0
0,18745,20,0
0,18745,21,0
0,18745,22,0
0,18745,23,0
0,18745,24,0
0,18745,25,0
0,18745,26,0
0,18745,27,0
0,18745,28,0
0,18745,29,0
0,18745,30,0
0,18745,31,0
0,18745,32,0
0,18745,33,0
0,18745,34,0
0,18745,35,0
0,18745,36,0
0,18745,37,0
0,18751,0,0
0,18751,1,0
0,18751,2,0
0,18751,3,0
0,18751,4,0
0,18751,5,0
0,18751,6,0
0,18751,7,0
0,18751,8,0
0,18751,9,0
0,18751,10,0
0,18751,11,0
0,18751,12,0
0,18751,13,0
0,18751,14,0
0,18751,15,0
0,18751,16,0
0,18751,17,0
0,18751,18,0
0,18751,19,0
0,18751,20,0
0,18751,21,0
0,18751,22,0
0,18751,23,0
0,18751,24,0
0,18751,25,0
0,18751,26,0
0,18751,27,1
0,18751,28,1
0,18751,29,1
0,18751,30,1
0,18751,31,1
0,18751,32,1
0,18751,33,1
0,18751,34,1
0,18751,35,1
0,18751,36,1
0,18751,37,1
1,18756,0,0
1,18756,1,0
1,18756,2,0
1,18756,3,0
1,18756,4,0
1,18756,5,0
1,18756,6,0
1,18756,7,0
1,18756,8,0
1,18756,9,0
1,18756,10,0
1,18756,11,0
1,18756,12,0
1,18756,13,0
1,18756,14,0
1,18756,15,0
1,18756,16,0
1,18756,17,0
1,18756,18,0
1,18756,19,0
1,18756,20,0
1,18756,21,0
1,18756,22,0
1,18756,23,0
1,18756,24,0
1,18756,25,0
1,18756,26,0
1,18756,27,0
1,18756,28,0
1,18756,29,0
1,18756,30,0
1,18756,31,0
1,18756,32,0
1,18756,33,0
1,18756,34,0
1,18756,35,0
1,18756,36,0
1,18756,37,0
1,18765,0,0
1,18765,1,0
1,18765,2,0
1,18765,3,0
1,18765,4,0
1,18765,5,0
1,18765,6,0
1,18765,7,0
1,18765,8,0
1,18765,9,0
1,18765,10,0
1,18765,11,0
1,18765,12,0
1,18765,13,0
1,18765,14,0
1,18765,15,0
1,18765,16,0
1,18765,17,0
1,18765,18,0
1,18765,19,0
1,18765,20,0
1,18765,21,0
1,18765,22,0
1,18765,23,0
1,18765,24,0
1,18765,25,0
1,18765,26,0
1,18765,27,1
1,18765,28,1
1,18765,29,1
1,18765,30,1
1,18765,31,1
1,18765,32,1
1,18765,33,1
1,18765,34,1
1,18765,35,1
1,18765,36,1
1,18765,37,1
1,18774,0,0
1,18774,1,0
1,18774,2,0
1,18774,3,0
1,18774,4,0
1,18774,5,0
1,18774,6,0
1,18774,7,0
1,18774,8,0
1,18774,9,0
1,18774,10,0
1,18774,11,0
1,18774,12,0
1,18774,13,0
1,18774,14,0
1,18774,15,0
1,18774,16,0
1,18774,17,0
1,18774,18,0
1,18774,19,0
1,18774,20,0
1,18774,21,0
1,18774,22,0
1,18774,23,0
1,18774,24,0
1,18774,25,0
1,18774,26,0
1,18774,27,0
1,18774,28,0
1,18774,29,0
1,18774,30,0
1,18774,31,0
1,18774,32,0
1,18774,33,0
1,18774,34,0
1,18774,35,0
1,18774,36,0
1,18774,37,0
1,18817,0,0
1,18817,1,0
1,18817,2,0
1,18817,3,0
1,18817,4,0
1,18817,5,0
1,18817,6,0
1,18817,7,0
1,18817,8,0
1,18817,9,0
1,18817,10,0
1,18817,11,0
1,18817,12,0
1,18817,13,0
1,18817,14,0
1,18817,15,0
1,18817,16,0
1,18817,17,0
1,18817,18,0
1,18817,19,0
1,18817,20,0
1,18817,21,0
1,18817,22,0
1,18817,23,0
1,18817,24,0
1,18817,25,0
1,18817,26,0
1,18817,27,0
1,18817,28,0
1,18817,29,0
1,18817,30,0
1,18817,31,0
1,18817,32,0
1,18817,33,0
1,18817,34,0
1,18817,35,0
1,18817,36,0
1,18817,37,0
0,18874,0,0
0,18874,1,0
0,18874,2,0
0,18874,3,0
0,18874,4,0
0,18874,5,0
0,18874,6,0
0,18874,7,0
0,18874,8,0
0,18874,9,0
0,18874,10,0
0,18874,11,0
0,18874,12,0
0,18874,13,0
0,18874,14,0
0,18874,15,0
0,18874,16,0
0,18874,17,0
0,18874,18,0
0,18874,19,0
0,18874,20,0
0,18874,21,0
0,18874,22,0
0,18874,23,0
0,18874,24,0
0,18874,25,0
0,18874,26,0
0,18874,27,0
0,18874,28,0
0,18874,29,0
0,18874,30,0
0,18874,31,0
0,18874,32,0
0,18874,33,0
0,18874,34,0
0,18874,35,0
0,18874,36,0
0,18874,37,0
1,18971,0,0
1,18971,1,0
1,18971,2,0
1,18971,3,0
1,18971,4,0
1,18971,5,0
1,18971,6,0
1,18971,7,0
1,18971,8,0
1,18971,9,0
1,18971,10,0
1,18971,11,0
1,18971,12,0
1,18971,13,0
1,18971,14,0
1,18971,15,0
1,18971,16,0
1,18971,17,0
1,18971,18,0
1,18971,19,0
1,18971,20,0
1,18971,21,0
1,18971,22,0
1,18971,23,0
1,18971,24,0
1,18971,25,0
1,18971,26,0
1,18971,27,0
1,18971,28,0
1,18971,29,0
1,18971,30,0
1,18971,31,0
1,18971,32,0
1,18971,33,0
1,18971,34,0
1,18971,35,0
1,18971,36,0
1,18971,37,0
1,18995,0,0
1,18995,1,0
1,18995,2,0
1,18995,3,0
1,18995,4,0
1,18995,5,0
1,18995,6,0
1,18995,7,0
1,18995,8,0
1,18995,9,0
1,18995,10,0
1,18995,11,0
1,18995,12,0
1,18995,13,0
1,18995,14,0
1,18995,15,0
1,18995,16,0
1,18995,17,0
1,18995,18,0
1,18995,19,0
1,18995,20,0
1,18995,21,0
1,18995,22,0
1,18995,23,0
1,18995,24,0
1,18995,25,0
1,18995,26,0
1,18995,27,0
1,18995,28,0
1,18995,29,0
1,18995,30,0
1,18995,31,0
1,18995,32,0
1,18995,33,0
1,18995,34,0
1,18995,35,0
1,18995,36,0
1,18995,37,0
1,18997,0,0
1,18997,1,0
1,18997,2,0
1,18997,3,0
1,18997,4,0
1,18997,5,0
1,18997,6,0
1,18997,7,0
1,18997,8,0
1,18997,9,0
1,18997,10,0
1,18997,11,1
1,18997,12,1
1,18997,13,1
1,18997,14,1
1,18997,15,1
1,18997,16,1
1,18997,17,1
1,18997,18,1
1,18997,19,1
1,18997,20,1
1,18997,21,1
1,18997,22,1
1,18997,23,1
1,18997,24,1
1,18997,25,1
1,18997,26,1
1,18997,27,1
1,18997,28,1
1,18997,29,1
1,18997,30,1
1,18997,31,1
1,18997,32,1
1,18997,33,1
1,18997,34,1
1,18997,35,1
1,18997,36,1
1,18997,37,1
1,19001,0,0
1,19001,1,0
1,19001,2,0
1,19001,3,0
1,19001,4,0
1,19001,5,0
1,19001,6,0
1,19001,7,0
1,19001,8,0
1,19001,9,0
1,19001,10,0
1,19001,11,0
1,19001,12,0
1,19001,13,1
1,19001,14,1
1,19001,15,1
1,19001,16,1
1,19001,17,1
1,19001,18,1
1,19001,19,1
1,19001,20,1
1,19001,21,1
1,19001,22,1
1,19001,23,1
1,19001,24,1
1,19001,25,1
1,19001,26,1
1,19001,27,1
1,19001,28,1
1,19001,29,1
1,19001,30,1
1,19001,31,1
1,19001,32,1
1,19001,33,1
1,19001,34,1
1,19001,35,1
1,19001,36,1
1,19001,37,1
0,19004,0,0
0,19004,1,0
0,19004,2,0
0,19004,3,0
0,19004,4,0
0,19004,5,0
0,19004,6,0
0,19004,7,0
0,19004,8,0
0,19004,9,0
0,19004,10,0
0,19004,11,0
0,19004,12,0
0,19004,13,0
0,19004,14,0
0,19004,15,0
0,19004,16,0
0,19004,17,0
0,19004,18,0
0,19004,19,0
0,19004,20,0
0,19004,21,0
0,19004,22,0
0,19004,23,0
0,19004,24,0
0,19004,25,0
0,19004,26,0
0,19004,27,0
0,19004,28,1
0,19004,29,1
0,19004,30,1
0,19004,31,1
0,19004,32,1
0,19004,33,1
0,19004,34,1
0,19004,35,1
0,19004,36,1
0,19004,37,1
0,19017,0,0
0,19017,1,0
0,19017,2,0
0,19017,3,0
0,19017,4,0
0,19017,5,0
0,19017,6,0
0,19017,7,0
0,19017,8,0
0,19017,9,0
0,19017,10,0
0,19017,11,0
0,19017,12,0
0,19017,13,0
0,19017,14,1
0,19017,15,1
0,19017,16,1
0,19017,17,1
0,19017,18,1
0,19017,19,1
0,19017,20,1
0,19017,21,1
0,19017,22,1
0,19017,23,1
0,19017,24,1
0,19017,25,1
0,19017,26,1
0,19017,27,1
0,19017,28,1
0,19017,29,1
0,19017,30,1
0,19017,31,1
0,19017,32,1
0,19017,33,1
0,19017,34,1
0,19017,35,1
0,19017,36,1
0,19017,37,1
1,19031,0,0
1,19031,1,0
1,19031,2,0
1,19031,3,0
1,19031,4,0
1,19031,5,0
1,19031,6,0
1,19031,7,0
1,19031,8,0
1,19031,9,0
1,19031,10,0
1,19031,11,0
1,19031,12,1
1,19031,13,1
1,19031,14,1
1,19031,15,1
1,19031,16,1
1,19031,17,1
1,19031,18,1
1,19031,19,1
1,19031,20,1
1,19031,21,1
1,19031,22,1
1,19031,23,1
1,19031,24,1
1,19031,25,1
1,19031,26,1
1,19031,27,1
1,19031,28,1
1,19031,29,1
1,19031,30,1
1,19031,31,1
1,19031,32,1
1,19031,33,1
1,19031,34,1
1,19031,35,1
1,19031,36,1
1,19031,37,1
0,19038,0,0
0,19038,1,0
0,19038,2,0
0,19038,3,0
0,19038,4,0
0,19038,5,0
0,19038,6,0
0,19038,7,0
0,19038,8,0
0,19038,9,0
0,19038,10,0
0,19038,11,1
0,19038,12,1
0,19038,13,1
0,19038,14,1
0,19038,15,1
0,19038,16,1
0,19038,17,1
0,19038,18,1
0,19038,19,1
0,19038,20,1
0,19038,21,1
0,19038,22,1
0,19038,23,1
0,19038,24,1
0,19038,25,1
0,19038,26,1
0,19038,27,1
0,19038,28,1
0,19038,29,1
0,19038,30,1
0,19038,31,1
0,19038,32,1
0,19038,33,1
0,19038,34,1
0,19038,35,1
0,19038,36,1
0,19038,37,1
0,19081,0,0
0,19081,1,0
0,19081,2,0
0,19081,3,0
0,19081,4,0
0,19081,5,0
0,19081,6,0
0,19081,7,0
0,19081,8,0
0,19081,9,0
0,19081,10,0
0,19081,11,0
0,19081,12,0
0,19081,13,0
0,19081,14,0
0,19081,15,0
0,19081,16,0
0,19081,17,0
0,19081,18,0
0,19081,19,0
0,19081,20,0
0,19081,21,0
0,19081,22,0
0,19081,23,0
0,19081,24,0
0,19081,25,0
0,19081,26,0
0,19081,27,0
0,19081,28,0
0,19081,29,0
0,19081,30,0
0,19081,31,0
0,19081,32,0
0,19081,33,0
0,19081,34,0
0,19081,35,0
0,19081,36,0
0,19081,37,0
1,19082,0,0
1,19082,1,0
1,19082,2,0
1,19082,3,0
1,19082,4,0
1,19082,5,0
1,19082,6,0
1,19082,7,0
1,19082,8,0
1,19082,9,0
1,19082,10,0
1,19082,11,0
1,19082,12,0
1,19082,13,0
1,19082,14,0
1,19082,15,0
1,19082,16,0
1,19082,17,0
1,19082,18,0
1,19082,19,0
1,19082,20,0
1,19082,21,0
1,19082,22,0
1,19082,23,0
1,19082,24,0
1,19082,25,0
1,19082,26,0
1,19082,27,0
1,19082,28,0
1,19082,29,0
1,19082,30,0
1,19082,31,0
1,19082,32,0
1,19082,33,0
1,19082,34,0
1,19082,35,0
1,19082,36,0
1,19082,37,0
0,19087,0,0
0,19087,1,0
0,19087,2,0
0,19087,3,0
0,19087,4,0
0,19087,5,0
0,19087,6,0
0,19087,7,0
0,19087,8,0
0,19087,9,0
0,19087,10,1
0,19087,11,1
0,19087,12,1
0,19087,13,1
0,19087,14,1
0,19087,15,1
0,19087,16,1
0,19087,17,1
0,19087,18,1
0,19087,19,1
0,19087,20,1
0,19087,21,1
0,19087,22,1
0,19087,23,1
0,19087,24,1
0,19087,25,1
0,19087,26,1
0,19087,27,1
0,19087,28,1
0,19087,29,1
0,19087,30,1
0,19087,31,1
0,19087,32,1
0,19087,33,1
0,19087,34,1
0,19087,35,1
0,19087,36,1
0,19087,37,1
1,19096,0,0
1,19096,1,0
1,19096,2,0
1,19096,3,0
1,19096,4,0
1,19096,5,0
1,19096,6,0
1,19096,7,0
1,19096,8,0
1,19096,9,0
1,19096,10,0
1,19096,11,0
1,19096,12,0
1,19096,13,0
1,19096,14,0
1,19096,15,0
1,19096,16,0
1,19096,17,0
1,19096,18,0
1,19096,19,0
1,19096,20,0
1,19096,21,0
1,19096,22,0
1,19096,23,0
1,19096,24,0
1,19096,25,0
1,19096,26,0
1,19096,27,0
1,19096,28,0
1,19096,29,0
1,19096,30,0
1,19096,31,0
1,19096,32,0
1,19096,33,0
1,19096,34,0
1,19096,35,0
1,19096,36,0
1,19096,37,0
1,19158,0,0
1,19158,1,0
1,19158,2,0
1,19158,3,0
1,19158,4,0
1,19158,5,0
1,19158,6,0
1,19158,7,0
1,19158,8,0
1,19158,9,0
1,19158,10,0
1,19158,11,0
1,19158,12,0
1,19158,13,0
1,19158,14,0
1,19158,15,0
1,19158,16,0
1,19158,17,0
1,19158,18,0
1,19158,19,0
1,19158,20,0
1,19158,21,0
1,19158,22,0
1,19158,23,0
1,19158,24,0
1,19158,25,0
1,19158,26,0
1,19158,27,0
1,19158,28,0
1,19158,29,0
1,19158,30,0
1,19158,31,0
1,19158,32,0
1,19158,33,0
1,19158,34,0
1,19158,35,0
1,19158,36,0
1,19158,37,0
1,19160,0,0
1,19160,1,0
1,19160,2,0
1,19160,3,0
1,19160,4,0
1,19160,5,0
1,19160,6,0
1,19160,7,0
1,19160,8,0
1,19160,9,0
1,19160,10,0
1,19160,11,0
1,19160,12,0
1,19160,13,0
1,19160,14,0
1,19160,15,0
1,19160,16,0
1,19160,17,0
1,19160,18,0
1,19160,19,0
1,19160,20,0
1,19160,21,0
1,19160,22,0
1,19160,23,0
1,19160,24,0
1,19160,25,0
1,19160,26,0
1,19160,27,0
1,19160,28,0
1,19160,29,0
1,19160,30,0
1,19160,31,0
1,19160,32,0
1,19160,33,0
1,19160,34,0
1,19160,35,0
1,19160,36,0
1,19160,37,0
1,19161,0,0
1,19161,1,0
1,19161,2,0
1,19161,3,0
1,19161,4,0
1,19161,5,0
1,19161,6,0
1,19161,7,0
1,19161,8,0
1,19161,9,0
1,19161,10,0
1,19161,11,0
1,19161,12,0
1,19161,13,0
1,19161,14,0
1,19161,15,0
